target_timestamp,global_x_history,global_y_history,global_z_history,velocity_x_history,velocity_y_history,velocity_z_history,steer_history,acceleration_x_history,acceleration_y_history,acceleration_z_history,target_acceleration_x,target_acceleration_y,target_acceleration_z,target_steer
1764596509.495907,"[0.2361926216628064, 0.23841763744259192, 0.24047231076802, 0.24280710279616935, 0.24555599865134548, 0.24868985965014223, 0.25172177927315265, 0.25558481161533064, 0.26064490684864694]","[0.2080496427457178, 0.21539857188828349, 0.22230485505922337, 0.22922809674466038, 0.23600826892855398, 0.243308981277782, 0.25016151458073843, 0.25688376912613686, 0.2641040722477269]","[0.569931765489146, 0.5833186801118487, 0.5959026770603028, 0.6085269267813083, 0.6208932876253195, 0.6341528741773348, 0.6464256942519713, 0.658597308845361, 0.6713783462439082]","[0.37553110037819726, 0.3744256106030446, 0.37364640005350214, 0.4077830904741231, 0.40254263510534366, 0.4044351490507062, 0.4057316516724531, 0.456634216422199, 0.46933005663285976]","[0.9812487463919254, 0.9824283105728727, 0.9833715953970986, 0.9787885089177669, 0.9818378333572523, 0.9833660975891193, 0.9792572128463047, 0.9732014089536558, 0.9757462621161401]","[0.9446492360855021, 0.9422347836801384, 0.943141717742156, 0.9422351348476761, 0.9429788199006117, 0.9367797471497157, 0.9245161427108001, 0.9252283543731705, 0.9158016568874555]","[0.4932889011533119, 0.4973967291711702, 0.49684226110964763, 0.39316526274815594, 0.45762789692912687, 0.4823347524348696, 0.4854924834583691, 0.4006762661148542, 0.43487802130406605]","[0.4263460134397937, 0.40764600239004595, 0.40710539324177286, 0.4630610899650297, 0.44510095011984663, 0.40451495041603835, 0.4136750652366851, 0.4166839737784907, 0.4325820414373965]","[0.8957765441080584, 0.8805822034242186, 0.8786761968253379, 0.879743195861601, 0.8945327354777661, 0.848553148116825, 0.8765609250879671, 0.8985347837897845, 0.8566499053055697]","[0.578951022011952, 0.5773233389302524, 0.5702451788523818, 0.5712188536364704, 0.5792576707672911, 0.7727763940344546, 0.5537970095697529, 0.4337901872243535, 0.5191779966911387]",0.4456348279967574,0.883014679985769,0.3994421219704075,0.45188265189082943
1764596509.6962378,"[0.23841763744259192, 0.24047231076802, 0.24280710279616935, 0.24555599865134548, 0.24868985965014223, 0.25172177927315265, 0.25558481161533064, 0.26064490684864694, 0.26583986752903077]","[0.21539857188828349, 0.22230485505922337, 0.22922809674466038, 0.23600826892855398, 0.243308981277782, 0.25016151458073843, 0.25688376912613686, 0.2641040722477269, 0.27092254480546407]","[0.5833186801118487, 0.5959026770603028, 0.6085269267813083, 0.6208932876253195, 0.6341528741773348, 0.6464256942519713, 0.658597308845361, 0.6713783462439082, 0.6836072636831971]","[0.3744256106030446, 0.37364640005350214, 0.4077830904741231, 0.40254263510534366, 0.4044351490507062, 0.4057316516724531, 0.456634216422199, 0.46933005663285976, 0.4759194640140354]","[0.9824283105728727, 0.9833715953970986, 0.9787885089177669, 0.9818378333572523, 0.9833660975891193, 0.9792572128463047, 0.9732014089536558, 0.9757462621161401, 0.9705728880007733]","[0.9422347836801384, 0.943141717742156, 0.9422351348476761, 0.9429788199006117, 0.9367797471497157, 0.9245161427108001, 0.9252283543731705, 0.9158016568874555, 0.9288482771435278]","[0.4973967291711702, 0.49684226110964763, 0.39316526274815594, 0.45762789692912687, 0.4823347524348696, 0.4854924834583691, 0.4006762661148542, 0.43487802130406605, 0.45188265189082943]","[0.40764600239004595, 0.40710539324177286, 0.4630610899650297, 0.44510095011984663, 0.40451495041603835, 0.4136750652366851, 0.4166839737784907, 0.4325820414373965, 0.4456348279967574]","[0.8805822034242186, 0.8786761968253379, 0.879743195861601, 0.8945327354777661, 0.848553148116825, 0.8765609250879671, 0.8985347837897845, 0.8566499053055697, 0.883014679985769]","[0.5773233389302524, 0.5702451788523818, 0.5712188536364704, 0.5792576707672911, 0.7727763940344546, 0.5537970095697529, 0.4337901872243535, 0.5191779966911387, 0.3994421219704075]",0.36696594148951517,0.8370689855977679,0.4379915810595584,0.36274115443229493
1764596509.896389,"[0.24047231076802, 0.24280710279616935, 0.24555599865134548, 0.24868985965014223, 0.25172177927315265, 0.25558481161533064, 0.26064490684864694, 0.26583986752903077, 0.2726470513148941]","[0.22230485505922337, 0.22922809674466038, 0.23600826892855398, 0.243308981277782, 0.25016151458073843, 0.25688376912613686, 0.2641040722477269, 0.27092254480546407, 0.27854726538294894]","[0.5959026770603028, 0.6085269267813083, 0.6208932876253195, 0.6341528741773348, 0.6464256942519713, 0.658597308845361, 0.6713783462439082, 0.6836072636831971, 0.6974206908440748]","[0.37364640005350214, 0.4077830904741231, 0.40254263510534366, 0.4044351490507062, 0.4057316516724531, 0.456634216422199, 0.46933005663285976, 0.4759194640140354, 0.5347851880884256]","[0.9833715953970986, 0.9787885089177669, 0.9818378333572523, 0.9833660975891193, 0.9792572128463047, 0.9732014089536558, 0.9757462621161401, 0.9705728880007733, 0.9564952767207017]","[0.943141717742156, 0.9422351348476761, 0.9429788199006117, 0.9367797471497157, 0.9245161427108001, 0.9252283543731705, 0.9158016568874555, 0.9288482771435278, 0.9194804002203751]","[0.49684226110964763, 0.39316526274815594, 0.45762789692912687, 0.4823347524348696, 0.4854924834583691, 0.4006762661148542, 0.43487802130406605, 0.45188265189082943, 0.36274115443229493]","[0.40710539324177286, 0.4630610899650297, 0.44510095011984663, 0.40451495041603835, 0.4136750652366851, 0.4166839737784907, 0.4325820414373965, 0.4456348279967574, 0.36696594148951517]","[0.8786761968253379, 0.879743195861601, 0.8945327354777661, 0.848553148116825, 0.8765609250879671, 0.8985347837897845, 0.8566499053055697, 0.883014679985769, 0.8370689855977679]","[0.5702451788523818, 0.5712188536364704, 0.5792576707672911, 0.7727763940344546, 0.5537970095697529, 0.4337901872243535, 0.5191779966911387, 0.3994421219704075, 0.4379915810595584]",0.35288498051963,0.8130718667817678,0.6290247821426413,0.4333753344592372
1764596510.0967145,"[0.24280710279616935, 0.24555599865134548, 0.24868985965014223, 0.25172177927315265, 0.25558481161533064, 0.26064490684864694, 0.26583986752903077, 0.2726470513148941, 0.27985469392498064]","[0.22922809674466038, 0.23600826892855398, 0.243308981277782, 0.25016151458073843, 0.25688376912613686, 0.2641040722477269, 0.27092254480546407, 0.27854726538294894, 0.2851568464082971]","[0.6085269267813083, 0.6208932876253195, 0.6341528741773348, 0.6464256942519713, 0.658597308845361, 0.6713783462439082, 0.6836072636831971, 0.6974206908440748, 0.7092124068612858]","[0.4077830904741231, 0.40254263510534366, 0.4044351490507062, 0.4057316516724531, 0.456634216422199, 0.46933005663285976, 0.4759194640140354, 0.5347851880884256, 0.5474311492324191]","[0.9787885089177669, 0.9818378333572523, 0.9833660975891193, 0.9792572128463047, 0.9732014089536558, 0.9757462621161401, 0.9705728880007733, 0.9564952767207017, 0.9571949517775671]","[0.9422351348476761, 0.9429788199006117, 0.9367797471497157, 0.9245161427108001, 0.9252283543731705, 0.9158016568874555, 0.9288482771435278, 0.9194804002203751, 0.9426280913223473]","[0.39316526274815594, 0.45762789692912687, 0.4823347524348696, 0.4854924834583691, 0.4006762661148542, 0.43487802130406605, 0.45188265189082943, 0.36274115443229493, 0.4333753344592372]","[0.4630610899650297, 0.44510095011984663, 0.40451495041603835, 0.4136750652366851, 0.4166839737784907, 0.4325820414373965, 0.4456348279967574, 0.36696594148951517, 0.35288498051963]","[0.879743195861601, 0.8945327354777661, 0.848553148116825, 0.8765609250879671, 0.8985347837897845, 0.8566499053055697, 0.883014679985769, 0.8370689855977679, 0.8130718667817678]","[0.5712188536364704, 0.5792576707672911, 0.7727763940344546, 0.5537970095697529, 0.4337901872243535, 0.5191779966911387, 0.3994421219704075, 0.4379915810595584, 0.6290247821426413]",0.39514150317703756,0.8162140441993705,0.4584297405520603,0.4563995744347431
1764596510.2969644,"[0.24555599865134548, 0.24868985965014223, 0.25172177927315265, 0.25558481161533064, 0.26064490684864694, 0.26583986752903077, 0.2726470513148941, 0.27985469392498064, 0.28818457199147496]","[0.23600826892855398, 0.243308981277782, 0.25016151458073843, 0.25688376912613686, 0.2641040722477269, 0.27092254480546407, 0.27854726538294894, 0.2851568464082971, 0.29229005749780745]","[0.6208932876253195, 0.6341528741773348, 0.6464256942519713, 0.658597308845361, 0.6713783462439082, 0.6836072636831971, 0.6974206908440748, 0.7092124068612858, 0.7223922178407575]","[0.40254263510534366, 0.4044351490507062, 0.4057316516724531, 0.456634216422199, 0.46933005663285976, 0.4759194640140354, 0.5347851880884256, 0.5474311492324191, 0.5567447222872512]","[0.9818378333572523, 0.9833660975891193, 0.9792572128463047, 0.9732014089536558, 0.9757462621161401, 0.9705728880007733, 0.9564952767207017, 0.9571949517775671, 0.9552572588342269]","[0.9429788199006117, 0.9367797471497157, 0.9245161427108001, 0.9252283543731705, 0.9158016568874555, 0.9288482771435278, 0.9194804002203751, 0.9426280913223473, 0.9181345506321916]","[0.45762789692912687, 0.4823347524348696, 0.4854924834583691, 0.4006762661148542, 0.43487802130406605, 0.45188265189082943, 0.36274115443229493, 0.4333753344592372, 0.4563995744347431]","[0.44510095011984663, 0.40451495041603835, 0.4136750652366851, 0.4166839737784907, 0.4325820414373965, 0.4456348279967574, 0.36696594148951517, 0.35288498051963, 0.39514150317703756]","[0.8945327354777661, 0.848553148116825, 0.8765609250879671, 0.8985347837897845, 0.8566499053055697, 0.883014679985769, 0.8370689855977679, 0.8130718667817678, 0.8162140441993705]","[0.5792576707672911, 0.7727763940344546, 0.5537970095697529, 0.4337901872243535, 0.5191779966911387, 0.3994421219704075, 0.4379915810595584, 0.6290247821426413, 0.4584297405520603]",0.3973805294278053,0.8069211986862187,0.7515438567277434,0.46341611464962135
1764596510.497286,"[0.24868985965014223, 0.25172177927315265, 0.25558481161533064, 0.26064490684864694, 0.26583986752903077, 0.2726470513148941, 0.27985469392498064, 0.28818457199147496, 0.29619401257276967]","[0.243308981277782, 0.25016151458073843, 0.25688376912613686, 0.2641040722477269, 0.27092254480546407, 0.27854726538294894, 0.2851568464082971, 0.29229005749780745, 0.2988701766971219]","[0.6341528741773348, 0.6464256942519713, 0.658597308845361, 0.6713783462439082, 0.6836072636831971, 0.6974206908440748, 0.7092124068612858, 0.7223922178407575, 0.7342304956790676]","[0.4044351490507062, 0.4057316516724531, 0.456634216422199, 0.46933005663285976, 0.4759194640140354, 0.5347851880884256, 0.5474311492324191, 0.5567447222872512, 0.5628368664147279]","[0.9833660975891193, 0.9792572128463047, 0.9732014089536558, 0.9757462621161401, 0.9705728880007733, 0.9564952767207017, 0.9571949517775671, 0.9552572588342269, 0.9511143761524136]","[0.9367797471497157, 0.9245161427108001, 0.9252283543731705, 0.9158016568874555, 0.9288482771435278, 0.9194804002203751, 0.9426280913223473, 0.9181345506321916, 0.9397335489970238]","[0.4823347524348696, 0.4854924834583691, 0.4006762661148542, 0.43487802130406605, 0.45188265189082943, 0.36274115443229493, 0.4333753344592372, 0.4563995744347431, 0.46341611464962135]","[0.40451495041603835, 0.4136750652366851, 0.4166839737784907, 0.4325820414373965, 0.4456348279967574, 0.36696594148951517, 0.35288498051963, 0.39514150317703756, 0.3973805294278053]","[0.848553148116825, 0.8765609250879671, 0.8985347837897845, 0.8566499053055697, 0.883014679985769, 0.8370689855977679, 0.8130718667817678, 0.8162140441993705, 0.8069211986862187]","[0.7727763940344546, 0.5537970095697529, 0.4337901872243535, 0.5191779966911387, 0.3994421219704075, 0.4379915810595584, 0.6290247821426413, 0.4584297405520603, 0.7515438567277434]",0.4064049560002392,0.8264235920517652,0.6852094548224978,0.3631197860467838
1764596510.6975725,"[0.25172177927315265, 0.25558481161533064, 0.26064490684864694, 0.26583986752903077, 0.2726470513148941, 0.27985469392498064, 0.28818457199147496, 0.29619401257276967, 0.3055578297226894]","[0.25016151458073843, 0.25688376912613686, 0.2641040722477269, 0.27092254480546407, 0.27854726538294894, 0.2851568464082971, 0.29229005749780745, 0.2988701766971219, 0.3053879230549801]","[0.6464256942519713, 0.658597308845361, 0.6713783462439082, 0.6836072636831971, 0.6974206908440748, 0.7092124068612858, 0.7223922178407575, 0.7342304956790676, 0.7463439210313079]","[0.4057316516724531, 0.456634216422199, 0.46933005663285976, 0.4759194640140354, 0.5347851880884256, 0.5474311492324191, 0.5567447222872512, 0.5628368664147279, 0.6264294080801722]","[0.9792572128463047, 0.9732014089536558, 0.9757462621161401, 0.9705728880007733, 0.9564952767207017, 0.9571949517775671, 0.9552572588342269, 0.9511143761524136, 0.9319521140029866]","[0.9245161427108001, 0.9252283543731705, 0.9158016568874555, 0.9288482771435278, 0.9194804002203751, 0.9426280913223473, 0.9181345506321916, 0.9397335489970238, 0.9340999437736877]","[0.4854924834583691, 0.4006762661148542, 0.43487802130406605, 0.45188265189082943, 0.36274115443229493, 0.4333753344592372, 0.4563995744347431, 0.46341611464962135, 0.3631197860467838]","[0.4136750652366851, 0.4166839737784907, 0.4325820414373965, 0.4456348279967574, 0.36696594148951517, 0.35288498051963, 0.39514150317703756, 0.3973805294278053, 0.4064049560002392]","[0.8765609250879671, 0.8985347837897845, 0.8566499053055697, 0.883014679985769, 0.8370689855977679, 0.8130718667817678, 0.8162140441993705, 0.8069211986862187, 0.8264235920517652]","[0.5537970095697529, 0.4337901872243535, 0.5191779966911387, 0.3994421219704075, 0.4379915810595584, 0.6290247821426413, 0.4584297405520603, 0.7515438567277434, 0.6852094548224978]",0.39208287144092646,0.8156496296595128,0.5352733869107537,0.42366810252459874
1764596510.8979528,"[0.25558481161533064, 0.26064490684864694, 0.26583986752903077, 0.2726470513148941, 0.27985469392498064, 0.28818457199147496, 0.29619401257276967, 0.3055578297226894, 0.3167955899350937]","[0.25688376912613686, 0.2641040722477269, 0.27092254480546407, 0.27854726538294894, 0.2851568464082971, 0.29229005749780745, 0.2988701766971219, 0.3053879230549801, 0.31241219724627856]","[0.658597308845361, 0.6713783462439082, 0.6836072636831971, 0.6974206908440748, 0.7092124068612858, 0.7223922178407575, 0.7342304956790676, 0.7463439210313079, 0.7595107489274048]","[0.456634216422199, 0.46933005663285976, 0.4759194640140354, 0.5347851880884256, 0.5474311492324191, 0.5567447222872512, 0.5628368664147279, 0.6264294080801722, 0.6430585337827452]","[0.9732014089536558, 0.9757462621161401, 0.9705728880007733, 0.9564952767207017, 0.9571949517775671, 0.9552572588342269, 0.9511143761524136, 0.9319521140029866, 0.9307347602913307]","[0.9252283543731705, 0.9158016568874555, 0.9288482771435278, 0.9194804002203751, 0.9426280913223473, 0.9181345506321916, 0.9397335489970238, 0.9340999437736877, 0.9354453544024491]","[0.4006762661148542, 0.43487802130406605, 0.45188265189082943, 0.36274115443229493, 0.4333753344592372, 0.4563995744347431, 0.46341611464962135, 0.3631197860467838, 0.42366810252459874]","[0.4166839737784907, 0.4325820414373965, 0.4456348279967574, 0.36696594148951517, 0.35288498051963, 0.39514150317703756, 0.3973805294278053, 0.4064049560002392, 0.39208287144092646]","[0.8985347837897845, 0.8566499053055697, 0.883014679985769, 0.8370689855977679, 0.8130718667817678, 0.8162140441993705, 0.8069211986862187, 0.8264235920517652, 0.8156496296595128]","[0.4337901872243535, 0.5191779966911387, 0.3994421219704075, 0.4379915810595584, 0.6290247821426413, 0.4584297405520603, 0.7515438567277434, 0.6852094548224978, 0.5352733869107537]",0.36319328222371783,0.8066892572298058,0.7290804008734799,0.45707246566984205
1764596511.098297,"[0.26064490684864694, 0.26583986752903077, 0.2726470513148941, 0.27985469392498064, 0.28818457199147496, 0.29619401257276967, 0.3055578297226894, 0.3167955899350937, 0.32735946307354136]","[0.2641040722477269, 0.27092254480546407, 0.27854726538294894, 0.2851568464082971, 0.29229005749780745, 0.2988701766971219, 0.3053879230549801, 0.31241219724627856, 0.31868210497489335]","[0.6713783462439082, 0.6836072636831971, 0.6974206908440748, 0.7092124068612858, 0.7223922178407575, 0.7342304956790676, 0.7463439210313079, 0.7595107489274048, 0.7711472936348838]","[0.46933005663285976, 0.4759194640140354, 0.5347851880884256, 0.5474311492324191, 0.5567447222872512, 0.5628368664147279, 0.6264294080801722, 0.6430585337827452, 0.6524057427705818]","[0.9757462621161401, 0.9705728880007733, 0.9564952767207017, 0.9571949517775671, 0.9552572588342269, 0.9511143761524136, 0.9319521140029866, 0.9307347602913307, 0.9281367616517129]","[0.9158016568874555, 0.9288482771435278, 0.9194804002203751, 0.9426280913223473, 0.9181345506321916, 0.9397335489970238, 0.9340999437736877, 0.9354453544024491, 0.9335272773116052]","[0.43487802130406605, 0.45188265189082943, 0.36274115443229493, 0.4333753344592372, 0.4563995744347431, 0.46341611464962135, 0.3631197860467838, 0.42366810252459874, 0.45707246566984205]","[0.4325820414373965, 0.4456348279967574, 0.36696594148951517, 0.35288498051963, 0.39514150317703756, 0.3973805294278053, 0.4064049560002392, 0.39208287144092646, 0.36319328222371783]","[0.8566499053055697, 0.883014679985769, 0.8370689855977679, 0.8130718667817678, 0.8162140441993705, 0.8069211986862187, 0.8264235920517652, 0.8156496296595128, 0.8066892572298058]","[0.5191779966911387, 0.3994421219704075, 0.4379915810595584, 0.6290247821426413, 0.4584297405520603, 0.7515438567277434, 0.6852094548224978, 0.5352733869107537, 0.7290804008734799]",0.4063939539080233,0.8178784096451546,0.7165607554281629,0.3336824327832516
1764596511.298633,"[0.26583986752903077, 0.2726470513148941, 0.27985469392498064, 0.28818457199147496, 0.29619401257276967, 0.3055578297226894, 0.3167955899350937, 0.32735946307354136, 0.33991224942712994]","[0.27092254480546407, 0.27854726538294894, 0.2851568464082971, 0.29229005749780745, 0.2988701766971219, 0.3053879230549801, 0.31241219724627856, 0.31868210497489335, 0.3254209587442277]","[0.6836072636831971, 0.6974206908440748, 0.7092124068612858, 0.7223922178407575, 0.7342304956790676, 0.7463439210313079, 0.7595107489274048, 0.7711472936348838, 0.7841250064972446]","[0.4759194640140354, 0.5347851880884256, 0.5474311492324191, 0.5567447222872512, 0.5628368664147279, 0.6264294080801722, 0.6430585337827452, 0.6524057427705818, 0.7099636892876746]","[0.9705728880007733, 0.9564952767207017, 0.9571949517775671, 0.9552572588342269, 0.9511143761524136, 0.9319521140029866, 0.9307347602913307, 0.9281367616517129, 0.9003040771596909]","[0.9288482771435278, 0.9194804002203751, 0.9426280913223473, 0.9181345506321916, 0.9397335489970238, 0.9340999437736877, 0.9354453544024491, 0.9335272773116052, 0.9483708657539618]","[0.45188265189082943, 0.36274115443229493, 0.4333753344592372, 0.4563995744347431, 0.46341611464962135, 0.3631197860467838, 0.42366810252459874, 0.45707246566984205, 0.3336824327832516]","[0.4456348279967574, 0.36696594148951517, 0.35288498051963, 0.39514150317703756, 0.3973805294278053, 0.4064049560002392, 0.39208287144092646, 0.36319328222371783, 0.4063939539080233]","[0.883014679985769, 0.8370689855977679, 0.8130718667817678, 0.8162140441993705, 0.8069211986862187, 0.8264235920517652, 0.8156496296595128, 0.8066892572298058, 0.8178784096451546]","[0.3994421219704075, 0.4379915810595584, 0.6290247821426413, 0.4584297405520603, 0.7515438567277434, 0.6852094548224978, 0.5352733869107537, 0.7290804008734799, 0.7165607554281629]",0.3942672407777952,0.8633098588400462,0.626503537669694,0.4290363325866117
